Log Price,Log Volume,Log Market Cap,Price Range Pct (24h),Volume To Market Cap,Distance From Ath Pct,Distance From Atl Pct,Mc Rank Inv,Profitable (24h)
8.33854966237791,19.510180432039963,21.50398085576769,0.01196119607177201,0.13617691042322017,-4.83856,188.72838,0.017857142857142856,0
2.703372611551099,17.761660169741397,21.490766770953382,0.03661162957645381,0.024014280132071658,-91.65543,2166.94141,0.017543859649122806,1
0.2512675382926989,19.668142227232956,21.475798526056586,0.09674641349324704,0.16403814262389685,-81.16388,46.54453,0.017241379310344827,1
0.714908672341458,19.512244308631562,21.470540585218906,0.037356321839080595,0.1410986088529632,-56.55416,949.50259,0.01694915254237288,0
1.5686159179138452,18.55891097472558,21.447305069895194,0.060526315789473685,0.05566553396393351,-99.45351,71.58029,0.016666666666666666,1
4.839988287237793e-06,19.86590179445221,21.434292326803835,0.0516528925619835,0.2083802935619234,-82.70859,8689.00615,0.01639344262295082,1
0.6931471805599453,0.0,21.430883795921577,0.0,0.0,0.0,0.0,0.016129032258064516,0
5.186994667903771,16.461047137546338,21.424322490492443,0.0450739054684427,0.0069899951022422855,-47.52981,30669.13285,0.015873015873015872,1
0.2092977389153951,16.727867200822214,21.38880707219286,0.02453911310413551,0.009457568815412477,-92.20406,35.35039,0.015625,1
0.008031540657065154,16.93302244797341,21.374943839128633,0.05255658566347704,0.011773295152631374,-2.00195,263.47343,0.015151515151515152,1
8.058602585144033,18.18377815724441,21.372098986041067,0.059363201650700796,0.04124106313497008,-36.13335,126.99917,0.015384615384615385,1
0.0031804569805485004,18.705890151887356,21.353250616813902,0.056097591601999036,0.0708379452557396,-63.87292,39.54283,0.014925373134328358,1
1.7595805708638197,17.596882567012237,21.284439505041846,0.022869022869022936,0.025033084218602734,-19.56354,3179.89882,0.014492753623188406,1
0.406066926978854,18.180828209336884,21.18354379543226,0.038819891276354886,0.04965205010651743,-76.52544,511.39865,0.014285714285714285,0
1.6999985550016377e-06,16.333487958853155,21.17927946653429,0.011764705882352953,0.007861392010335831,-54.78965,111.79206,0.014084507042253521,0
